# Q (A^-1),  R, RQ^4 (A^-4)
3.6581e-02 6.2713e-03 1.1230e-08
3.6880e-02 6.2045e-03 1.1478e-08
3.7179e-02 6.1429e-03 1.1737e-08
3.7478e-02 6.0835e-03 1.2002e-08
3.7777e-02 6.0236e-03 1.2268e-08
3.8076e-02 5.9609e-03 1.2529e-08
3.8375e-02 5.8938e-03 1.2782e-08
3.8674e-02 5.8212e-03 1.3022e-08
3.8973e-02 5.7424e-03 1.3248e-08
3.9272e-02 5.6575e-03 1.3457e-08
3.9571e-02 5.5668e-03 1.3649e-08
3.9870e-02 5.4708e-03 1.3824e-08
4.0169e-02 5.3701e-03 1.3981e-08
4.0468e-02 5.2654e-03 1.4121e-08
4.0767e-02 5.1570e-03 1.4244e-08
4.1066e-02 5.0456e-03 1.4350e-08
4.1365e-02 4.9314e-03 1.4438e-08
4.1664e-02 4.8146e-03 1.4508e-08
4.1963e-02 4.6955e-03 1.4560e-08
4.2262e-02 4.5742e-03 1.4592e-08
4.2561e-02 4.4509e-03 1.4605e-08
4.2860e-02 4.3258e-03 1.4597e-08
4.3159e-02 4.1992e-03 1.4570e-08
4.3458e-02 4.0713e-03 1.4522e-08
4.3757e-02 3.9426e-03 1.4453e-08
4.4056e-02 3.8134e-03 1.4366e-08
4.4355e-02 3.6842e-03 1.4260e-08
4.4654e-02 3.5554e-03 1.4136e-08
4.4953e-02 3.4275e-03 1.3996e-08
4.5252e-02 3.3009e-03 1.3841e-08
4.5551e-02 3.1759e-03 1.3673e-08
4.5850e-02 3.0529e-03 1.3492e-08
4.6149e-02 2.9322e-03 1.3300e-08
4.6448e-02 2.8140e-03 1.3098e-08
4.6747e-02 2.6986e-03 1.2887e-08
4.7046e-02 2.5862e-03 1.2670e-08
4.7345e-02 2.4770e-03 1.2446e-08
4.7644e-02 2.3710e-03 1.2217e-08
4.7943e-02 2.2684e-03 1.1984e-08
4.8242e-02 2.1692e-03 1.1749e-08
4.8541e-02 2.0737e-03 1.1513e-08
4.8840e-02 1.9818e-03 1.1276e-08
4.9139e-02 1.8936e-03 1.1040e-08
4.9438e-02 1.8091e-03 1.0807e-08
4.9737e-02 1.7283e-03 1.0576e-08
5.0036e-02 1.6512e-03 1.0350e-08
5.0335e-02 1.5779e-03 1.0129e-08
5.0634e-02 1.5083e-03 9.9142e-09
