# z (A),  sld (10^-6 A^-2)
6.8249e+02 9.7992e-06
6.8404e+02 9.7992e-06
6.8558e+02 9.7992e-06
6.8713e+02 9.7992e-06
6.8868e+02 9.7992e-06
6.9022e+02 9.7992e-06
6.9177e+02 9.7992e-06
6.9332e+02 9.7992e-06
6.9486e+02 9.7992e-06
6.9641e+02 9.7992e-06
6.9796e+02 9.7992e-06
6.9950e+02 9.7992e-06
7.0105e+02 9.7992e-06
7.0260e+02 9.7992e-06
7.0414e+02 9.7992e-06
7.0569e+02 9.7992e-06
7.0724e+02 9.7992e-06
7.0878e+02 9.7992e-06
7.1033e+02 9.7992e-06
7.1188e+02 9.7992e-06
7.1343e+02 9.7992e-06
